kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
810213,Kei Kecil Timur,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810214,Kei Kecil Barat,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810215,Manyeuw,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810216,Hoat Sorbay,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810217,Kei Besar Utara Barat,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810218,Kei Besar Selatan Barat,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810219,Kei Kecil Timur Selatan,8102,KABUPATEN MALUKU TENGGARA,81,MALUKU
810301,Tanimbar Selatan,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810302,Selaru,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810303,Wer Tamrian,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810304,Wer Maktian,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810305,Tanimbar Utara,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810306,Yaru,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810307,Wuar Labobar,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810308,Kormomolin,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810309,Nirunmas,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810318,Molu Maru,8103,KABUPATEN KEPULAUAN TANIMBAR,81,MALUKU
810401,Namlea,8104,KABUPATEN BURU,81,MALUKU
810402,Air Buaya,8104,KABUPATEN BURU,81,MALUKU
810403,Waeapo,8104,KABUPATEN BURU,81,MALUKU
810406,Waplau,8104,KABUPATEN BURU,81,MALUKU
810410,Batabual,8104,KABUPATEN BURU,81,MALUKU
810411,Lolong Guba,8104,KABUPATEN BURU,81,MALUKU
810412,Waelata,8104,KABUPATEN BURU,81,MALUKU
810413,Fena Leisela,8104,KABUPATEN BURU,81,MALUKU
810414,Teluk Kaiely,8104,KABUPATEN BURU,81,MALUKU
810415,Lilialy,8104,KABUPATEN BURU,81,MALUKU
810501,Bula,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810502,Seram Timur,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810503,Werinama,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810504,Pulau Gorom,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810505,Wakate,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810506,Tutuk Tolu,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810507,Siwalalat,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810508,Kilmury,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810509,Pulau Panjang,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810510,Teor,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810511,Gorom Timur,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810512,Bula Barat,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810513,Kian Darat,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810514,Siritaun Wida Timur,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810515,Teluk Waru,8105,KABUPATEN SERAM BAGIAN TIMUR,81,MALUKU
810601,Kairatu,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810602,Seram Barat,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810603,Taniwel,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810604,Huamual Belakang,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810605,Amalatu,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810606,Inamosol,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810607,Kairatu Barat,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810608,Huamual,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810609,Kepulauan Manipa,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810610,Taniwel Timur,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810611,Elpaputih,8106,KABUPATEN SERAM BAGIAN BARAT,81,MALUKU
810701,Pulau-Pulau Aru,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810702,Aru Selatan,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810703,Aru Tengah,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810704,Aru Utara,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810705,Aru Utara Timur Batuley,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810706,Sir-Sir,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810707,Aru Tengah Timur,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810708,Aru Tengah Selatan,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810709,Aru Selatan Timur,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810710,Aru Selatan Utara,8107,KABUPATEN KEPULAUAN ARU,81,MALUKU
810801,Moa Lakor,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810802,Damer,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810803,Mndona Hiera,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810804,Pulau-Pulau Babar,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810805,Pulau-pulau Babar Timur,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810806,Wetar,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810807,Pulau-pulau Terselatan,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810808,Pulau Leti,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810809,Pulau Masela,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810810,Dawelor Dawera,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810811,Pulau Wetang,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810812,Pulau Lakor,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810813,Wetar Utara,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810814,Wetar Barat,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810815,Wetar Timur,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810816,Kepulauan Romang,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810817,Kisar Utara,8108,KABUPATEN MALUKU BARAT DAYA,81,MALUKU
810901,Namrole,8109,KABUPATEN BURU SELATAN,81,MALUKU
810902,Waesama,8109,KABUPATEN BURU SELATAN,81,MALUKU
810903,Ambalau,8109,KABUPATEN BURU SELATAN,81,MALUKU
810904,Kepala Madan,8109,KABUPATEN BURU SELATAN,81,MALUKU
810905,Leksula,8109,KABUPATEN BURU SELATAN,81,MALUKU
810906,Fena Fafan,8109,KABUPATEN BURU SELATAN,81,MALUKU
817101,Nusaniwe,8171,KOTA AMBON,81,MALUKU
817102,Sirimau,8171,KOTA AMBON,81,MALUKU
817103,Baguala,8171,KOTA AMBON,81,MALUKU
817104,Teluk Ambon,8171,KOTA AMBON,81,MALUKU
817105,Leitimur Selatan,8171,KOTA AMBON,81,MALUKU
817201,Pulau Dullah Utara,8172,KOTA TUAL,81,MALUKU
817202,Pulau Dullah Selatan,8172,KOTA TUAL,81,MALUKU
817203,Tayando Tam,8172,KOTA TUAL,81,MALUKU
817204,Pulau-Pulau Kur,8172,KOTA TUAL,81,MALUKU
817205,Kur Selatan,8172,KOTA TUAL,81,MALUKU
820101,Jailolo,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820102,Loloda,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820103,Ibu,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820104,Sahu,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820105,Jailolo Selatan,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820107,Ibu Utara,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820108,Ibu Selatan,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820109,Sahu Timur,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820110,Loloda Tengah,8201,KABUPATEN HALMAHERA BARAT,82,MALUKU UTARA
820201,Weda,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820202,Patani,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820203,Pulau Gebe,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820204,Weda Utara,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820205,Weda Selatan,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820206,Patani Utara,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820207,Weda Tengah,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820208,Patani Barat,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820209,Weda Timur,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820210,Patani Timur,8202,KABUPATEN HALMAHERA TENGAH,82,MALUKU UTARA
820304,Galela,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820305,Tobelo,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820306,Tobelo Selatan,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820307,Kao,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820308,Malifut,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820309,Loloda Utara,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820310,Tobelo Utara,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820311,Tobelo Tengah,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820312,Tobelo Timur,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820313,Tobelo Barat,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820314,Galela Barat,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820315,Galela Utara,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820316,Galela Selatan,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820319,Loloda Kepulauan,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820320,Kao Utara,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820321,Kao Barat,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820322,Kao Teluk,8203,KABUPATEN HALMAHERA UTARA,82,MALUKU UTARA
820401,Pulau Makian,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820402,Kayoa,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820403,Gane Timur,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820404,Gane Barat,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820405,Obi Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820406,Obi,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820407,Bacan Timur,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820408,Bacan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820409,Bacan Barat,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820410,Makian Barat,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820411,Kayoa Barat,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820412,Kayoa Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820413,Kayoa Utara,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820414,Bacan Barat Utara,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820415,Kasiruta Barat,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820416,Kasiruta Timur,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820417,Bacan Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820418,Kepulauan Botanglomang,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820419,Mandioli Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820420,Mandioli Utara,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820421,Bacan Timur Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820422,Bacan Timur Tengah,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820423,Gane Barat Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820424,Gane Barat Utara,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820425,Kepulauan Joronga,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820426,Gane Timur Selatan,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820427,Gane Timur Tengah,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820428,Obi Barat,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820429,Obi Timur,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820430,Obi Utara,8204,KABUPATEN HALMAHERA SELATAN,82,MALUKU UTARA
820501,Mangoli Timur,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820502,Sanana,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820503,Sulabesi Barat,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820506,Mangoli Barat,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820507,Sulabesi Tengah,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820508,Sulabesi Timur,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820509,Sulabesi Selatan,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820510,Mangoli Utara Timur,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820511,Mangoli Tengah,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820512,Mangoli Selatan,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820513,Mangoli Utara,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820518,Sanana Utara,8205,KABUPATEN KEPULAUAN SULA,82,MALUKU UTARA
820601,Wasile,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820602,Maba,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820603,Maba Selatan,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820604,Wasile Selatan,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820605,Wasile Tengah,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820606,Wasile Utara,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820607,Wasile Timur,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820608,Maba Tengah,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820609,Maba Utara,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820610,Kota Maba,8206,KABUPATEN HALMAHERA TIMUR,82,MALUKU UTARA
820701,Morotai Selatan,8207,KABUPATEN PULAU MOROTAI,82,MALUKU UTARA
820702,Morotai Selatan Barat,8207,KABUPATEN PULAU MOROTAI,82,MALUKU UTARA
820703,Morotai Jaya,8207,KABUPATEN PULAU MOROTAI,82,MALUKU UTARA
820704,Morotai Utara,8207,KABUPATEN PULAU MOROTAI,82,MALUKU UTARA
820705,Morotai Timur,8207,KABUPATEN PULAU MOROTAI,82,MALUKU UTARA
820706,Pulau Rao,8207,KABUPATEN PULAU MOROTAI,82,MALUKU UTARA
820801,Taliabu Barat,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820802,Taliabu Barat Laut,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820803,Lede,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820804,Taliabu Utara,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820805,Taliabu Timur,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820806,Taliabu Timur Selatan,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820807,Taliabu Selatan,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
820808,Tabona,8208,KABUPATEN PULAU TALIABU,82,MALUKU UTARA
827101,Pulau Ternate,8271,KOTA TERNATE,82,MALUKU UTARA
827102,Kota Ternate Selatan,8271,KOTA TERNATE,82,MALUKU UTARA
827103,Kota Ternate Utara,8271,KOTA TERNATE,82,MALUKU UTARA
827104,Moti,8271,KOTA TERNATE,82,MALUKU UTARA
827105,Pulau Batang Dua,8271,KOTA TERNATE,82,MALUKU UTARA
827106,Kota Ternate Tengah,8271,KOTA TERNATE,82,MALUKU UTARA
827107,Pulau Hiri,8271,KOTA TERNATE,82,MALUKU UTARA
827108,Ternate Barat,8271,KOTA TERNATE,82,MALUKU UTARA
827201,Tidore,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827202,Oba Utara,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827203,Oba,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827204,Tidore Selatan,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827205,Tidore Utara,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827206,Oba Tengah,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827207,Oba Selatan,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
827208,Tidore Timur,8272,KOTA TIDORE KEPULAUAN,82,MALUKU UTARA
910101,Merauke,9101,KABUPATEN MERAUKE,91,PAPUA
910102,Muting,9101,KABUPATEN MERAUKE,91,PAPUA
910103,Okaba,9101,KABUPATEN MERAUKE,91,PAPUA
910104,Kimaam,9101,KABUPATEN MERAUKE,91,PAPUA
910105,Semangga,9101,KABUPATEN MERAUKE,91,PAPUA
910106,Tanah Miring,9101,KABUPATEN MERAUKE,91,PAPUA
910107,Jagebob,9101,KABUPATEN MERAUKE,91,PAPUA
910108,Sota,9101,KABUPATEN MERAUKE,91,PAPUA
910109,Ulilin,9101,KABUPATEN MERAUKE,91,PAPUA
910110,Elikobal,9101,KABUPATEN MERAUKE,91,PAPUA
910111,Kurik,9101,KABUPATEN MERAUKE,91,PAPUA
910112,Naukenjerai,9101,KABUPATEN MERAUKE,91,PAPUA
910113,Animha,9101,KABUPATEN MERAUKE,91,PAPUA
910114,Malind,9101,KABUPATEN MERAUKE,91,PAPUA
910115,Tubang,9101,KABUPATEN MERAUKE,91,PAPUA
910116,Ngguti,9101,KABUPATEN MERAUKE,91,PAPUA
910117,Kaptel,9101,KABUPATEN MERAUKE,91,PAPUA
910118,Tabonji,9101,KABUPATEN MERAUKE,91,PAPUA
910119,Waan,9101,KABUPATEN MERAUKE,91,PAPUA
910120,Ilwayab,9101,KABUPATEN MERAUKE,91,PAPUA
910121,Padua,9101,KABUPATEN MERAUKE,91,PAPUA
910122,Kontuar,9101,KABUPATEN MERAUKE,91,PAPUA
910201,Wamena,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910203,Kurulu,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910204,Asologaima,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910212,Hubikosi,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910215,Bolakme,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910225,Walelagama,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910227,Musatfak,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910228,Wolo,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910229,Asolokobal,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910234,Pelebaga,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910235,Yalengga,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910240,Trikora,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910241,Napua,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910242,Walaik,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910243,Wouma,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910244,Hubikiak,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910245,Ibele,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910246,Taelarek,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910247,Itlay Hisage,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910248,Siepkosi,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910249,Usilimo,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910250,Wita Waya,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910251,Libarek,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910252,Wadangku,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910253,Pisugi,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910254,Koragi,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910255,Tagime,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910256,Molagalome,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910257,Tagineri,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910258,Silo Karno Doga,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910259,Piramid,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910260,Muliama,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910261,Bugi,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910262,Bpiri,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910263,Welesi,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910264,Asotipo,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910265,Maima,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910266,Popugoba,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910267,Wame,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910268,Wesaput,9102,KABUPATEN JAYAWIJAYA,91,PAPUA
910301,Sentani,9103,KABUPATEN JAYAPURA,91,PAPUA
910302,Sentani Timur,9103,KABUPATEN JAYAPURA,91,PAPUA
910303,Depapre,9103,KABUPATEN JAYAPURA,91,PAPUA
910304,Sentani Barat,9103,KABUPATEN JAYAPURA,91,PAPUA
910305,Kemtuk,9103,KABUPATEN JAYAPURA,91,PAPUA
910306,Kemtuk Gresi,9103,KABUPATEN JAYAPURA,91,PAPUA
910307,Nimboran,9103,KABUPATEN JAYAPURA,91,PAPUA
910308,Nimbokrang,9103,KABUPATEN JAYAPURA,91,PAPUA
910309,Unurum Guay,9103,KABUPATEN JAYAPURA,91,PAPUA
910310,Demta,9103,KABUPATEN JAYAPURA,91,PAPUA
910311,Kaureh,9103,KABUPATEN JAYAPURA,91,PAPUA
910312,Ebungfao,9103,KABUPATEN JAYAPURA,91,PAPUA
910313,Waibu,9103,KABUPATEN JAYAPURA,91,PAPUA
910314,Nambluong,9103,KABUPATEN JAYAPURA,91,PAPUA
910315,Yapsi,9103,KABUPATEN JAYAPURA,91,PAPUA
910316,Airu,9103,KABUPATEN JAYAPURA,91,PAPUA
910317,Raveni Rara,9103,KABUPATEN JAYAPURA,91,PAPUA
910318,Gresi Selatan,9103,KABUPATEN JAYAPURA,91,PAPUA
910319,Yokari,9103,KABUPATEN JAYAPURA,91,PAPUA
910401,Nabire,9104,KABUPATEN NABIRE,91,PAPUA
910402,Napan,9104,KABUPATEN NABIRE,91,PAPUA
910403,Yaur,9104,KABUPATEN NABIRE,91,PAPUA
910406,Uwapa,9104,KABUPATEN NABIRE,91,PAPUA
910407,Wanggar,9104,KABUPATEN NABIRE,91,PAPUA
910410,Siriwo,9104,KABUPATEN NABIRE,91,PAPUA
910411,Makimi,9104,KABUPATEN NABIRE,91,PAPUA
910412,Teluk Umar,9104,KABUPATEN NABIRE,91,PAPUA
910416,Teluk Kimi,9104,KABUPATEN NABIRE,91,PAPUA
910417,Yaro,9104,KABUPATEN NABIRE,91,PAPUA
910421,Wapoga,9104,KABUPATEN NABIRE,91,PAPUA
910422,Nabire Barat,9104,KABUPATEN NABIRE,91,PAPUA
910423,Moora,9104,KABUPATEN NABIRE,91,PAPUA
910424,Dipa,9104,KABUPATEN NABIRE,91,PAPUA
910425,Menou,9104,KABUPATEN NABIRE,91,PAPUA
910501,Yapen Selatan,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910502,Yapen Barat,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910503,Yapen Timur,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910504,Angkaisera,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910505,Poom,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910506,Kosiwo,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910507,Yapen Utara,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910508,Raimbawi,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910509,Teluk Ampimoi,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910510,Kepulauan Ambai,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910511,Wonawa,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910512,Windesi,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910513,Pulau Kurudu,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910514,Pulau Yerui,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910515,Anotaurei,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910516,Yawakukat,9105,KABUPATEN KEPULAUAN YAPEN,91,PAPUA
910601,Biak Kota,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910602,Biak Utara,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910603,Biak Timur,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910604,Numfor Barat,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910605,Numfor Timur,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910608,Biak Barat,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910609,Warsa,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910610,Padaido,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910611,Yendidori,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910612,Samofa,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910613,Yawosi,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910614,Andey,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910615,Swandiwe,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910616,Bruyadori,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910617,Orkeri,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
910618,Poiru,9106,KABUPATEN BIAK NUMFOR,91,PAPUA
